time: 1e-09, e: 1000000000000.0, Ar2^+: 0, Ar*: 0, Ar2(W)^+: 0, Ar(W)^+: 0, Ar^+: 1000000000000.0, Ar: 3.2187760973281406e+24, e(W): 0, EN: 77.66808103688814
time: 1.0061570342100323e-09, e: 1000720505068.452, Ar2^+: 14380183.026763288, Ar*: 7042670286.867972, Ar2(W)^+: 0, Ar(W)^+: 49110.38244791051, Ar^+: 1000706119794.5569, Ar: 3.2187760973281406e+24, e(W): 44014.99682791864, EN: 77.66530514345378
time: 1.0067767251881237e-09, e: 1000793042344.7582, Ar2^+: 15842596.7510925, Ar*: 7746534679.646083, Ar2(W)^+: 0, Ar(W)^+: 49110.38244791051, Ar^+: 1000777202435.9387, Ar: 3.2187760973281406e+24, e(W): 51793.79323392576, EN: 77.66530485584302
time: 1.0074515971396034e-09, e: 1000871720980.8116, Ar2^+: 17331458.383202173, Ar*: 8522017673.052682, Ar2(W)^+: 0, Ar(W)^+: 49110.38244791051, Ar^+: 1000854400767.0398, Ar: 3.2187760973281406e+24, e(W): 60350.46928053359, EN: 77.66530454388172
time: 1.0081945600723796e-09, e: 1000959387549.3622, Ar2^+: 18997443.20947672, Ar*: 9373881835.169954, Ar2(W)^+: 0, Ar(W)^+: 49110.38244791051, Ar^+: 1000940420175.4554, Ar: 3.2187760973281406e+24, e(W): 79175.15658307081, EN: 77.6653041962832
time: 1.0090125128517732e-09, e: 1001054692234.8792, Ar2^+: 20726490.738214955, Ar*: 10312205903.62948, Ar2(W)^+: 0, Ar(W)^+: 49110.38244791051, Ar^+: 1001033995813.4459, Ar: 3.2187760973281406e+24, e(W): 79175.15658307081, EN: 77.66530381839951
time: 1.0099159801083276e-09, e: 1001159379332.6702, Ar2^+: 22662609.82728093, Ar*: 11344385156.789309, Ar2(W)^+: 0, Ar(W)^+: 49110.38244791051, Ar^+: 1001136780958.9598, Ar: 3.2187760973281406e+24, e(W): 113341.96403717589, EN: 77.6653034033145
time: 1.0109079295297003e-09, e: 1001274372279.3549, Ar2^+: 24792340.82525357, Ar*: 12480045419.647928, Ar2(W)^+: 0, Ar(W)^+: 49110.38244791051, Ar^+: 1001249644173.5353, Ar: 3.2187760973281406e+24, e(W): 113341.96403717589, EN: 77.66530294736675
time: 1.0119979549421982e-09, e: 1001402476852.4741, Ar2^+: 27493340.84385843, Ar*: 13727218397.553896, Ar2(W)^+: 0, Ar(W)^+: 76671.60712755527, Ar^+: 1001375033964.8956, Ar: 3.2187760973281406e+24, e(W): 127122.57637699827, EN: 77.66530243943133
time: 1.0131910685083135e-09, e: 1001542997756.5977, Ar2^+: 30267378.107864406, Ar*: 15099760496.352257, Ar2(W)^+: 0, Ar(W)^+: 76671.60712755527, Ar^+: 1001512795990.4269, Ar: 3.2187760973281406e+24, e(W): 142281.24995080288, EN: 77.66530188226507
time: 1.0145159137410603e-09, e: 1001695636505.0549, Ar2^+: 33118724.607096843, Ar*: 16611657797.170578, Ar2(W)^+: 0, Ar(W)^+: 76671.60712755527, Ar^+: 1001662616740.3555, Ar: 3.2187760973281406e+24, e(W): 175630.33181317302, EN: 77.6653012770515
time: 1.0159684382143045e-09, e: 1001863392391.2803, Ar2^+: 36695413.63683565, Ar*: 18274433014.165386, Ar2(W)^+: 0, Ar(W)^+: 95013.60215185885, Ar^+: 1001826795937.5568, Ar: 3.2187760973281406e+24, e(W): 193972.3268374766, EN: 77.66530061189836
time: 1.0175690687180847e-09, e: 1002050566947.2672, Ar2^+: 40851709.709342435, Ar*: 20100721614.13619, Ar2(W)^+: 0, Ar(W)^+: 95013.60215185885, Ar^+: 1002009814198.5927, Ar: 3.2187760973281406e+24, e(W): 193972.3268374766, EN: 77.66529986975013
time: 1.0193286047920564e-09, e: 1002254794423.3717, Ar2^+: 45046340.551450856, Ar*: 22111614323.61736, Ar2(W)^+: 0, Ar(W)^+: 117207.4161312662, Ar^+: 1002209847043.8578, Ar: 3.2187760973281406e+24, e(W): 216166.14081688394, EN: 77.66529905998696
time: 1.0212591179805234e-09, e: 1002484156393.3326, Ar2^+: 49123344.17946828, Ar*: 24319446060.76337, Ar2(W)^+: 0, Ar(W)^+: 117207.4161312662, Ar^+: 1002435132011.328, Ar: 3.2187760973281406e+24, e(W): 216166.14081688394, EN: 77.66529815056542
time: 1.0233902931001461e-09, e: 1002738092686.1569, Ar2^+: 53876593.31943856, Ar*: 26746154301.099483, Ar2(W)^+: 0, Ar(W)^+: 170916.445961432, Ar^+: 1002684261345.9865, Ar: 3.2187760973281406e+24, e(W): 216166.14081688394, EN: 77.66529714370651
time: 1.0257252860167627e-09, e: 1003011396455.5734, Ar2^+: 59016547.47418544, Ar*: 29421677678.55097, Ar2(W)^+: 0, Ar(W)^+: 200456.4123680232, Ar^+: 1002952395621.2776, Ar: 3.2187760973281406e+24, e(W): 216166.14081688394, EN: 77.66529606005552
time: 1.0282934141718687e-09, e: 1003314045228.2107, Ar2^+: 65092918.56402139, Ar*: 32362218864.49173, Ar2(W)^+: 0, Ar(W)^+: 265444.3384625238, Ar^+: 1003248935527.7314, Ar: 3.2187760973281406e+24, e(W): 248660.10386413426, EN: 77.66529486005143
time: 1.0311142525091786e-09, e: 1003641811833.6794, Ar2^+: 71169289.6538576, Ar*: 35602604593.27613, Ar2(W)^+: 0, Ar(W)^+: 301187.69781449914, Ar^+: 1003570625762.1064, Ar: 3.2187760973281406e+24, e(W): 284403.4632161096, EN: 77.66529356045503
time: 1.0342233182188257e-09, e: 1004006404822.3123, Ar2^+: 79150781.79715271, Ar*: 39161721006.28237, Ar2(W)^+: 0, Ar(W)^+: 301187.69781449914, Ar^+: 1003927237258.5908, Ar: 3.2187760973281406e+24, e(W): 284403.4632161096, EN: 77.66529211484186
time: 1.0376308097029952e-09, e: 1004409446585.1912, Ar2^+: 86805937.06956433, Ar*: 43075797571.879906, Ar2(W)^+: 0, Ar(W)^+: 301187.69781449914, Ar^+: 1004322623866.1924, Ar: 3.2187760973281406e+24, e(W): 284403.4632161096, EN: 77.66529051677915
time: 1.0413777850939765e-09, e: 1004853553715.3953, Ar2^+: 96558691.3855488, Ar*: 47379188520.49233, Ar2(W)^+: 0, Ar(W)^+: 301187.69781449914, Ar^+: 1004757073389.772, Ar: 3.2187760973281406e+24, e(W): 379552.28581106797, EN: 77.6652887558921
time: 1.0454972126023558e-09, e: 1005329721240.5375, Ar2^+: 107234389.28070357, Ar*: 52125321212.43854, Ar2(W)^+: 0, Ar(W)^+: 301187.69781449914, Ar^+: 1005222669880.726, Ar: 3.2187760973281406e+24, e(W): 484215.99066552223, EN: 77.66528686788548
time: 1.0500458283205557e-09, e: 1005863464269.143, Ar2^+: 118056616.36265543, Ar*: 57337144592.67189, Ar2(W)^+: 0, Ar(W)^+: 301187.69781449914, Ar^+: 1005745590683.372, Ar: 3.2187760973281406e+24, e(W): 484215.99066552223, EN: 77.66528475159181
time: 1.055029192373625e-09, e: 1006445959129.4374, Ar2^+: 128441349.15831366, Ar*: 63076419143.73789, Ar2(W)^+: 0, Ar(W)^+: 301187.69781449914, Ar^+: 1006317700809.7568, Ar: 3.2187760973281406e+24, e(W): 484215.99066552223, EN: 77.66528244199702
time: 1.0605201380678585e-09, e: 1007091788194.6385, Ar2^+: 140909360.66724792, Ar*: 69383004048.97227, Ar2(W)^+: 0, Ar(W)^+: 370841.39339513844, Ar^+: 1006951061863.4534, Ar: 3.2187760973281406e+24, e(W): 553869.6862461616, EN: 77.66527988128195
time: 1.0665505244791671e-09, e: 1007796453736.0272, Ar2^+: 156463030.89040354, Ar*: 76324538112.5052, Ar2(W)^+: 0, Ar(W)^+: 370841.39339513844, Ar^+: 1007640250354.7974, Ar: 3.2187760973281406e+24, e(W): 630488.7513848648, EN: 77.66527708728012
time: 1.0731821148359436e-09, e: 1008579255400.9882, Ar2^+: 174077753.96579012, Ar*: 83952134608.69838, Ar2(W)^+: 0, Ar(W)^+: 455122.365047712, Ar^+: 1008405353015.7056, Ar: 3.2187760973281406e+24, e(W): 630488.7513848648, EN: 77.66527398346847
time: 1.080477493371204e-09, e: 1009452203993.2577, Ar2^+: 191414349.83472323, Ar*: 92332200048.14836, Ar2(W)^+: 0, Ar(W)^+: 455122.365047712, Ar^+: 1009260965012.1006, Ar: 3.2187760973281406e+24, e(W): 630488.7513848648, EN: 77.66527052222412
time: 1.0884758010379047e-09, e: 1010395518768.5568, Ar2^+: 210280645.3391499, Ar*: 101567914566.78648, Ar2(W)^+: 0, Ar(W)^+: 557102.340747326, Ar^+: 1010185311511.918, Ar: 3.2187760973281406e+24, e(W): 630488.7513848648, EN: 77.6652667819779
time: 1.0973334040938091e-09, e: 1011442587971.0272, Ar2^+: 231482282.28710085, Ar*: 111716992342.13573, Ar2(W)^+: 0, Ar(W)^+: 557102.340747326, Ar^+: 1011211291255.4143, Ar: 3.2187760973281406e+24, e(W): 742666.7246544403, EN: 77.6652626303454
time: 1.1069767736792947e-09, e: 1012600410485.702, Ar2^+: 252089375.97672203, Ar*: 122877646209.76591, Ar2(W)^+: 0, Ar(W)^+: 803893.8819403921, Ar^+: 1012348259885.998, Ar: 3.2187760973281406e+24, e(W): 742666.7246544403, EN: 77.6652580395761
time: 1.1175729189578034e-09, e: 1013869943192.3309, Ar2^+: 278150562.72671056, Ar*: 135155044140.62138, Ar2(W)^+: 0, Ar(W)^+: 803893.8819403921, Ar^+: 1013591731405.877, Ar: 3.2187760973281406e+24, e(W): 742666.7246544403, EN: 77.66525300587614
time: 1.1293300641602122e-09, e: 1015266727787.616, Ar2^+: 306071323.7395856, Ar*: 148660928408.42242, Ar2(W)^+: 0, Ar(W)^+: 803893.8819403921, Ar^+: 1014960595240.1445, Ar: 3.2187760973281406e+24, e(W): 742666.7246544403, EN: 77.6652474676228
time: 1.142101963990065e-09, e: 1016794157655.6093, Ar2^+: 339904716.4963648, Ar*: 163521999816.8581, Ar2(W)^+: 0, Ar(W)^+: 803893.8819403921, Ar^+: 1016454355954.0233, Ar: 3.2187760973281406e+24, e(W): 906906.4953184258, EN: 77.66524141136146
time: 1.1561917291934523e-09, e: 1018491854893.7115, Ar2^+: 374953483.5560574, Ar*: 179855628586.43738, Ar2(W)^+: 0, Ar(W)^+: 803893.8819403921, Ar^+: 1018117004423.9285, Ar: 3.2187760973281406e+24, e(W): 906906.4953184258, EN: 77.66523467999076
time: 1.171526100641066e-09, e: 1020308645673.0259, Ar2^+: 410526175.48416597, Ar*: 197874488793.29102, Ar2(W)^+: 0, Ar(W)^+: 1002624.0044438146, Ar^+: 1019898619972.6663, Ar: 3.2187760973281406e+24, e(W): 1503096.8628286931, EN: 77.66522747641514
time: 1.1884909253598444e-09, e: 1022287004042.6548, Ar2^+: 456432833.78245634, Ar*: 217708351210.57617, Ar2(W)^+: 0, Ar(W)^+: 1002624.0044438146, Ar^+: 1021831290287.1292, Ar: 3.2187760973281406e+24, e(W): 1721699.997582458, EN: 77.66521963222532
time: 1.2070887916724537e-09, e: 1024533894503.0298, Ar2^+: 494426058.6026595, Ar*: 239468610032.35645, Ar2(W)^+: 0, Ar(W)^+: 1243087.4526729558, Ar^+: 1024039947059.2336, Ar: 3.2187760973281406e+24, e(W): 1721699.997582458, EN: 77.66521072330752
time: 1.227467339994291e-09, e: 1027025576752.7954, Ar2^+: 544153899.69645, Ar*: 263376856697.69803, Ar2(W)^+: 0, Ar(W)^+: 1507597.2457250112, Ar^+: 1026481636959.255, Ar: 3.2187760973281406e+24, e(W): 1721699.997582458, EN: 77.66520084379262
time: 1.2499516045669966e-09, e: 1029735876347.132, Ar2^+: 600891250.306109, Ar*: 289700950654.7186, Ar2(W)^+: 0, Ar(W)^+: 1798558.0180822723, Ar^+: 1029135199202.9855, Ar: 3.2187760973281406e+24, e(W): 2012660.769939719, EN: 77.66519009746278
time: 1.27454561203582e-09, e: 1032708564366.3038, Ar2^+: 662982279.1271594, Ar*: 318668655999.16394, Ar2(W)^+: 0, Ar(W)^+: 1798558.0180822723, Ar^+: 1032045796193.3331, Ar: 3.2187760973281406e+24, e(W): 2012660.769939719, EN: 77.6651783107665
time: 1.3013564186099527e-09, e: 1035957045372.5588, Ar2^+: 736563348.8485975, Ar*: 350549678814.9678, Ar2(W)^+: 0, Ar(W)^+: 2854745.62173913, Ar^+: 1035219639942.2644, Ar: 3.2187760973281406e+24, e(W): 2012660.769939719, EN: 77.66516543055558
time: 1.3309956165858517e-09, e: 1039567939552.6721, Ar2^+: 812855300.0860746, Ar*: 385588984217.8849, Ar2(W)^+: 0, Ar(W)^+: 3242014.4097466446, Ar^+: 1038753854901.2227, Ar: 3.2187760973281406e+24, e(W): 2012660.769939719, EN: 77.66515111338246
time: 1.3634320909582618e-09, e: 1043514363410.5569, Ar2^+: 889960515.7783674, Ar*: 424162039856.11365, Ar2(W)^+: 0, Ar(W)^+: 3668010.0765549103, Ar^+: 1042622747546.6284, Ar: 3.2187760973281406e+24, e(W): 2012660.769939719, EN: 77.66513546584132
time: 1.3988932275932694e-09, e: 1047780923010.6495, Ar2^+: 970558895.9384817, Ar*: 466672530840.32355, Ar2(W)^+: 0, Ar(W)^+: 3668010.0765549103, Ar^+: 1046809177362.9006, Ar: 3.2187760973281406e+24, e(W): 2481256.0034288117, EN: 77.66511854897031
time: 1.4376764164639523e-09, e: 1052593208620.4698, Ar2^+: 1058701659.3577735, Ar*: 513313969967.3802, Ar2(W)^+: 0, Ar(W)^+: 4183464.833392912, Ar^+: 1051532804754.5452, Ar: 3.2187760973281406e+24, e(W): 2481256.0034288117, EN: 77.665099468308
time: 1.4802095978723017e-09, e: 1057857805779.6404, Ar2^+: 1153957698.4214313, Ar*: 564648470021.2113, Ar2(W)^+: 0, Ar(W)^+: 4183464.833392912, Ar^+: 1056702145874.6483, Ar: 3.2187760973281406e+24, e(W): 2481256.0034288117, EN: 77.66507859424412
time: 1.5267863093511185e-09, e: 1063723706685.9978, Ar2^+: 1264976343.949207, Ar*: 621031596840.1194, Ar2(W)^+: 0, Ar(W)^+: 4183464.833392912, Ar^+: 1062457028134.3364, Ar: 3.2187760973281406e+24, e(W): 2481256.0034288117, EN: 77.66505533602935
time: 1.5779401675421242e-09, e: 1070059565734.4689, Ar2^+: 1389155064.8737974, Ar*: 683165551872.5809, Ar2(W)^+: 0, Ar(W)^+: 4869535.114744293, Ar^+: 1068669394532.1605, Ar: 3.2187760973281406e+24, e(W): 3853396.5661315727, EN: 77.66503021445033
time: 1.6335173485975247e-09, e: 1077013917142.1593, Ar2^+: 1550656009.1039357, Ar*: 751507619661.5948, Ar2(W)^+: 0, Ar(W)^+: 5624212.424230811, Ar^+: 1075461490317.1947, Ar: 3.2187760973281406e+24, e(W): 3853396.5661315727, EN: 77.66500264057478
time: 1.6941655779119801e-09, e: 1084697739636.1505, Ar2^+: 1693440956.0587687, Ar*: 826688875100.858, Ar2(W)^+: 0, Ar(W)^+: 5624212.424230811, Ar^+: 1083003358009.2766, Ar: 3.2187760973281406e+24, e(W): 4683541.606566743, EN: 77.664972174379
time: 1.760508343368429e-09, e: 1093142639104.2014, Ar2^+: 1895249215.3885515, Ar*: 909340771786.6315, Ar2(W)^+: 0, Ar(W)^+: 6537371.968709499, Ar^+: 1091246449216.8787, Ar: 3.2187760973281406e+24, e(W): 5596701.15104543, EN: 77.66493869055215
time: 1.833340456789503e-09, e: 1102389840546.7378, Ar2^+: 2099157741.6706593, Ar*: 1000315113246.6294, Ar2(W)^+: 0, Ar(W)^+: 6537371.968709499, Ar^+: 1100291751084.5803, Ar: 3.2187760973281406e+24, e(W): 7605652.148898544, EN: 77.66490202564482
time: 1.912493800909649e-09, e: 1112607063979.2515, Ar2^+: 2309093120.946292, Ar*: 1100355951010.5767, Ar2(W)^+: 0, Ar(W)^+: 6537371.968709499, Ar^+: 1110299039137.8167, Ar: 3.2187760973281406e+24, e(W): 7605652.148898544, EN: 77.66486151466006
time: 1.998560022587526e-09, e: 1123855733078.298, Ar2^+: 2557037853.1013193, Ar*: 1210376564248.2644, Ar2(W)^+: 0, Ar(W)^+: 8968202.676111765, Ar^+: 1121297332673.9888, Ar: 3.2187760973281406e+24, e(W): 7605652.148898544, EN: 77.66481691406534
time: 2.0920715409747492e-09, e: 1136338899550.107, Ar2^+: 2827103144.693755, Ar*: 1331280249648.7957, Ar2(W)^+: 0, Ar(W)^+: 10305159.565183012, Ar^+: 1133509096899.5776, Ar: 3.2187760973281406e+24, e(W): 7605652.148898544, EN: 77.66476741878061
time: 2.193727168378787e-09, e: 1149873315226.5913, Ar2^+: 3080055388.105994, Ar*: 1464511078636.7563, Ar2(W)^+: 0, Ar(W)^+: 10305159.565183012, Ar^+: 1146790560330.4197, Ar: 3.2187760973281406e+24, e(W): 7605652.148898544, EN: 77.66471375539247
time: 2.3041487416618773e-09, e: 1164719111806.9897, Ar2^+: 3374480034.217286, Ar*: 1611090874011.096, Ar2(W)^+: 0, Ar(W)^+: 13540595.236735431, Ar^+: 1161338696826.81, Ar: 3.2187760973281406e+24, e(W): 7605652.148898544, EN: 77.66465489250608
time: 2.424011400123076e-09, e: 1181537068199.7952, Ar2^+: 3717921530.752564, Ar*: 1771835730309.3606, Ar2(W)^+: 0, Ar(W)^+: 13540595.236735431, Ar^+: 1177813211723.0742, Ar: 3.2187760973281406e+24, e(W): 7605652.148898544, EN: 77.66458821018952
time: 2.5543895070004156e-09, e: 1199700140795.667, Ar2^+: 4093749738.360108, Ar*: 1948968262408.2542, Ar2(W)^+: 0, Ar(W)^+: 15498033.818024645, Ar^+: 1195604370988.4993, Ar: 3.2187760973281406e+24, e(W): 13477967.892766183, EN: 77.664516194666
time: 2.695494021716793e-09, e: 1219778567043.5674, Ar2^+: 4455484388.182349, Ar*: 2143773137252.8967, Ar2(W)^+: 0, Ar(W)^+: 15498033.818024645, Ar^+: 1215323215769.011, Ar: 3.2187760973281406e+24, e(W): 15631150.332184318, EN: 77.66443658500803
time: 2.8473311351752106e-09, e: 1241992734952.7034, Ar2^+: 4907868018.704128, Ar*: 2357885599044.0767, Ar2(W)^+: 0, Ar(W)^+: 15498033.818024645, Ar^+: 1237087368548.3105, Ar: 3.2187760973281406e+24, e(W): 17999651.015544266, EN: 77.664348507433
time: 3.012423901094047e-09, e: 1266287630712.3896, Ar2^+: 5475834482.573776, Ar*: 2593419728379.5044, Ar2(W)^+: 0, Ar(W)^+: 18103384.56972059, Ar^+: 1260814297844.1243, Ar: 3.2187760973281406e+24, e(W): 20605001.76724021, EN: 77.66425218011477
time: 3.189698552514126e-09, e: 1292874453528.5808, Ar2^+: 5960169187.313994, Ar*: 2852822518093.822, Ar2(W)^+: 0, Ar(W)^+: 18103384.56972059, Ar^+: 1286916785955.5686, Ar: 3.2187760973281406e+24, e(W): 20605001.76724021, EN: 77.66414676571982
time: 3.3805716802009053e-09, e: 1322097891303.9397, Ar2^+: 6486632413.709115, Ar*: 3138200264029.0146, Ar2(W)^+: 0, Ar(W)^+: 18103384.56972059, Ar^+: 1315613760506.7761, Ar: 3.2187760973281406e+24, e(W): 20605001.76724021, EN: 77.66403089765855
time: 3.585353313427804e-09, e: 1353997464605.234, Ar2^+: 7093483737.547969, Ar*: 3452264896592.882, Ar2(W)^+: 0, Ar(W)^+: 18103384.56972059, Ar^+: 1346906482486.4636, Ar: 3.2187760973281406e+24, e(W): 20605001.76724021, EN: 77.66390441931536
time: 3.806021354155693e-09, e: 1388976374909.8555, Ar2^+: 7780092663.948363, Ar*: 3797800838811.7417, Ar2(W)^+: 0, Ar(W)^+: 21917878.605278622, Ar^+: 1381194969372.8723, Ar: 3.2187760973281406e+24, e(W): 20605001.76724021, EN: 77.6637657321341
time: 4.041215929675877e-09, e: 1428204250120.7378, Ar2^+: 8468227387.9629965, Ar*: 4177181260789.187, Ar2(W)^+: 0, Ar(W)^+: 26113822.04439246, Ar^+: 1419730513918.5676, Ar: 3.2187760973281406e+24, e(W): 20605001.76724021, EN: 77.66361019881384
time: 4.294068044441143e-09, e: 1470611811272.8083, Ar2^+: 9262099886.643398, Ar*: 4595178209049.411, Ar2(W)^+: 0, Ar(W)^+: 30729359.82741768, Ar^+: 1461344202569.7258, Ar: 3.2187760973281406e+24, e(W): 25220539.55026543, EN: 77.66344205905106
time: 4.564591975155142e-09, e: 1517310899453.4553, Ar2^+: 10307980748.276756, Ar*: 5054660072458.844, Ar2(W)^+: 0, Ar(W)^+: 35806451.38874542, Ar^+: 1506992332797.188, Ar: 3.2187760973281406e+24, e(W): 25220539.55026543, EN: 77.66325690472256
time: 4.8511560156770785e-09, e: 1568355978009.4417, Ar2^+: 11290905674.549828, Ar*: 5560777052706.344, Ar2(W)^+: 0, Ar(W)^+: 35806451.38874542, Ar^+: 1557054486429.1206, Ar: 3.2187760973281406e+24, e(W): 25220539.55026543, EN: 77.66305452009664
time: 5.1563127599570464e-09, e: 1624487134579.1055, Ar2^+: 12341406689.504303, Ar*: 6117511874215.133, Ar2(W)^+: 0, Ar(W)^+: 41949732.17795199, Ar^+: 1612135141986.044, Ar: 3.2187760973281406e+24, e(W): 31363820.339472003, EN: 77.66283197110472
time: 5.479346083559924e-09, e: 1688441144907.4102, Ar2^+: 13638867592.184845, Ar*: 6727298225651.653, Ar2(W)^+: 0, Ar(W)^+: 48707341.04607922, Ar^+: 1674798449020.5293, Ar: 3.2187760973281406e+24, e(W): 44879038.07572646, EN: 77.66257840734764
time: 5.820514362015953e-09, e: 1757801918090.2217, Ar2^+: 14947140669.05429, Ar*: 7399282284862.814, Ar2(W)^+: 0, Ar(W)^+: 48707341.04607922, Ar^+: 1742858382496.2363, Ar: 3.2187760973281406e+24, e(W): 52312407.83066641, EN: 77.6623034085274
time: 6.179782233699277e-09, e: 1834793788664.3154, Ar2^+: 16378064346.880314, Ar*: 8137810613465.482, Ar2(W)^+: 0, Ar(W)^+: 48707341.04607922, Ar^+: 1818427506099.2285, Ar: 3.2187760973281406e+24, e(W): 60489114.56110036, EN: 77.66199815615946
time: 6.5596254461519775e-09, e: 1918270605344.531, Ar2^+: 18113979185.75132, Ar*: 8951028252026.107, Ar2(W)^+: 0, Ar(W)^+: 48707341.04607922, Ar^+: 1900177402320.2258, Ar: 3.2187760973281406e+24, e(W): 69483491.9645777, EN: 77.6616671949834
time: 6.96069284063538e-09, e: 2010817352199.6252, Ar2^+: 19667308163.33193, Ar*: 9845122432822.252, Ar2(W)^+: 0, Ar(W)^+: 68494971.33372937, Ar^+: 1991160926382.5999, Ar: 3.2187760973281406e+24, e(W): 79377307.10840279, EN: 77.6613002769631
time: 7.379320961223577e-09, e: 2110485667195.4495, Ar2^+: 21724232331.73304, Ar*: 10830465291862.646, Ar2(W)^+: 0, Ar(W)^+: 79378167.99193695, Ar^+: 2088761434013.3655, Ar: 3.2187760973281406e+24, e(W): 79377307.10840279, EN: 77.660905127489
time: 7.81567646068465e-09, e: 2221425708969.266, Ar2^+: 23831219204.76197, Ar*: 11913229085806.611, Ar2(W)^+: 0, Ar(W)^+: 79378167.99193695, Ar^+: 2197606460430.9426, Ar: 3.2187760973281406e+24, e(W): 91348823.43243113, EN: 77.66046529360501
time: 8.274405754142515e-09, e: 2343881152297.159, Ar2^+: 26438615460.135574, Ar*: 13102965561052.557, Ar2(W)^+: 0, Ar(W)^+: 92546835.94836813, Ar^+: 2317441338835.4834, Ar: 3.2187760973281406e+24, e(W): 91348823.43243113, EN: 77.65997981053238
time: 8.751911242463644e-09, e: 2480132092174.0303, Ar2^+: 28930127437.492508, Ar*: 14410777580597.893, Ar2(W)^+: 0, Ar(W)^+: 92546835.94836813, Ar^+: 2451215252269.7705, Ar: 3.2187760973281406e+24, e(W): 105834358.18450543, EN: 77.65943964027204
time: 9.243372847730863e-09, e: 2630103730571.628, Ar2^+: 31431779289.176014, Ar*: 15849785088338.752, Ar2(W)^+: 0, Ar(W)^+: 108480924.17564987, Ar^+: 2598669304722.8984, Ar: 3.2187760973281406e+24, e(W): 105834358.18450543, EN: 77.65884508128019
time: 9.754963461239255e-09, e: 2792618683221.9443, Ar2^+: 34726948734.57802, Ar*: 17434113074255.92, Ar2(W)^+: 0, Ar(W)^+: 126008421.22565977, Ar^+: 2757871560426.2744, Ar: 3.2187760973281406e+24, e(W): 105834358.18450543, EN: 77.65820080327802
time: 1.02851048296605e-08, e: 2971982818787.162, Ar2^+: 37966030189.42012, Ar*: 19176025527747.1, Ar2(W)^+: 0, Ar(W)^+: 126008421.22565977, Ar^+: 2934015894778.884, Ar: 3.2187760973281406e+24, e(W): 125114604.93951634, EN: 77.65748973844735
time: 1.0829488713197696e-08, e: 3166908041501.907, Ar2^+: 41571436332.60707, Ar*: 21095162009419.523, Ar2(W)^+: 0, Ar(W)^+: 147216692.65617177, Ar^+: 3125335711354.9043, Ar: 3.2187760973281406e+24, e(W): 146322876.37002832, EN: 77.65671699623559
time: 1.1394437561764946e-08, e: 3384755163978.843, Ar2^+: 45537383090.11272, Ar*: 23202666116417.297, Ar2(W)^+: 0, Ar(W)^+: 147216692.65617177, Ar^+: 3339216887078.865, Ar: 3.2187760973281406e+24, e(W): 146322876.37002832, EN: 77.65585340005501
time: 1.1975835687963428e-08, e: 3621461529743.288, Ar2^+: 50669784776.29588, Ar*: 25522486016452.617, Ar2(W)^+: 0, Ar(W)^+: 172878701.08709127, Ar^+: 3570765189153.153, Ar: 3.2187760973281406e+24, e(W): 146322876.37002832, EN: 77.65491505983769
time: 1.256917375307029e-08, e: 3885621112128.6855, Ar2^+: 55807318864.16565, Ar*: 28071098118914.195, Ar2(W)^+: 0, Ar(W)^+: 172878701.08709127, Ar^+: 3829787237450.696, Ar: 3.2187760973281406e+24, e(W): 146322876.37002832, EN: 77.65386791343718
time: 1.3179912743209844e-08, e: 4168992813749.0366, Ar2^+: 61644912542.03186, Ar*: 30881340556417.82, Ar2(W)^+: 0, Ar(W)^+: 234980761.4899165, Ar^+: 4107290294358.569, Ar: 3.2187760973281406e+24, e(W): 177373906.57144094, EN: 77.65274463535687
time: 1.3808112109271009e-08, e: 4491939053356.743, Ar2^+: 68339514653.45715, Ar*: 33961062464571.844, Ar2(W)^+: 0, Ar(W)^+: 269136894.71147037, Ar^+: 4423541931858.101, Ar: 3.2187760973281406e+24, e(W): 211530039.7929948, EN: 77.65146451822672
time: 1.4445063549639701e-08, e: 4839590424127.869, Ar2^+: 74350994100.4517, Ar*: 37358036784987.266, Ar2(W)^+: 0, Ar(W)^+: 344280387.7988889, Ar^+: 4765106679689.107, Ar: 3.2187760973281406e+24, e(W): 211530039.7929948, EN: 77.65008651290329
